airline,flight,source_city,destination_city,one_way,stops,class,class_code,capacity,duration,departure_time,arrival_time,days_left,season_label,weekday,hour,departure_period,season_base_mult,event_mult,weekday_mult,period_mult,stop_mult,demand_index,base_price,price,seat_sold,residual_capacity,optimal_price,optimal_revenue,expected_units,kept_current_price,current_expected_revenue,pct_change_vs_current_price
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2023-12-10 09:17:00,2023-12-10 19:23:00,98,Winter,6,9,Morning,1.22,1.0,1.0,1.03,0.97,0.957,1900.0,1990.35,2,6,2090.0,1164.5277639476255,0.5571903176782897,False,1136.4267049788557,5.006657120606933
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2023-12-10 09:17:00,2023-12-10 19:23:00,20,Winter,6,9,Morning,1.22,1.0,1.0,1.03,0.97,1.036,850.0,959.4,18,12,1062.5,1818.1474607720338,1.7111976101383848,False,1781.40742781208,10.746299770690017
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2023-12-10 09:17:00,2023-12-10 19:23:00,78,Winter,6,9,Morning,1.22,1.0,1.0,1.03,0.97,1.347,250.0,247.06,99,141,225.0,5188.384343620527,23.059485971646787,False,4997.860990218378,-8.929005099975715
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2023-12-10 19:31:00,2023-12-11 05:43:00,91,Winter,6,19,Evening,1.22,1.0,1.0,1.05,0.97,1.21,850.0,992.73,11,19,1062.5,2094.6162993239823,1.9714035758343362,False,2066.3549275754744,7.028094245162328
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2023-12-10 19:31:00,2023-12-11 05:43:00,140,Winter,6,19,Evening,1.22,1.0,1.0,1.05,0.97,1.209,250.0,293.52,51,189,225.0,5971.448183246473,26.539769703317656,False,5369.051822741458,-23.34423548650858
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2023-12-10 19:31:00,2023-12-11 05:43:00,178,Winter,6,19,Evening,1.22,1.0,1.0,1.05,0.97,1.107,1900.0,1430.12,0,8,2090.0,1765.3453089679867,0.8446628272574099,False,1460.3022855018185,46.14158252454341
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2023-12-10 20:10:00,2023-12-11 04:04:00,131,Winter,6,20,Evening,1.22,1.0,1.0,1.05,1.12,1.296,850.0,977.5,3,27,977.5,3069.115304819576,3.139759902628722,True,3069.115304819576,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2023-12-10 20:10:00,2023-12-11 04:04:00,67,Winter,6,20,Evening,1.22,1.0,1.0,1.05,1.12,1.483,250.0,244.64,70,170,225.0,7108.839628073541,31.59484279143796,False,6874.810583643116,-8.028122956180505
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2023-12-10 20:10:00,2023-12-11 04:04:00,111,Winter,6,20,Evening,1.22,1.0,1.0,1.05,1.12,1.174,1900.0,1914.34,1,7,2090.0,1652.850875753522,0.7908377395949866,False,1581.8673643279596,9.176008441551662
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2023-12-10 21:47:00,2023-12-11 07:47:00,51,Winter,6,21,Evening,1.22,1.0,1.0,1.05,0.97,1.323,250.0,214.25,140,100,214.25,4129.622447858151,19.274783887319256,True,4129.622447858151,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2023-12-10 21:47:00,2023-12-11 07:47:00,143,Winter,6,21,Evening,1.22,1.0,1.0,1.05,0.97,1.185,850.0,788.34,7,23,935.0000000000001,2365.7034779681358,2.5301641475595034,False,2286.3393909110596,18.60364817210849
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2023-12-10 21:47:00,2023-12-11 07:47:00,142,Winter,6,21,Evening,1.22,1.0,1.0,1.05,0.97,0.968,1900.0,2021.94,0,8,2090.0,1546.2287433660888,0.7398223652469325,False,1520.8442186885131,3.366074166394648
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2023-12-10 22:32:00,2023-12-11 08:44:00,120,Winter,6,22,Evening,1.22,1.0,1.0,1.05,0.97,1.109,1900.0,2147.18,1,7,2147.18,1577.2851997085095,0.7345845246828443,True,1577.2851997085095,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2023-12-10 22:32:00,2023-12-11 08:44:00,59,Winter,6,22,Evening,1.22,1.0,1.0,1.05,0.97,1.261,250.0,350.0,111,129,225.0,4748.1075173394465,21.102700077064206,False,3978.9303239376645,-35.714285714285715
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2023-12-10 22:32:00,2023-12-11 08:44:00,68,Winter,6,22,Evening,1.22,1.0,1.0,1.05,0.97,1.098,850.0,1095.58,9,21,1095.58,2221.8081081332534,2.0279743223984132,True,2221.8081081332534,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2023-12-11 07:32:00,2023-12-11 17:32:00,31,Winter,0,7,Morning,1.22,1.0,1.0,1.03,0.97,1.159,250.0,312.31,127,113,225.0,4850.165371339146,21.556290539285094,False,4253.977589763042,-27.956197367999742
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2023-12-11 07:32:00,2023-12-11 17:32:00,91,Winter,0,7,Morning,1.22,1.0,1.0,1.03,0.97,0.937,1900.0,2168.65,2,6,2168.65,1169.8413122080633,0.5394329708381082,True,1169.8413122080633,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2023-12-11 07:32:00,2023-12-11 17:32:00,93,Winter,0,7,Morning,1.22,1.0,1.0,1.03,0.97,1.176,850.0,806.8,9,21,1062.5,2244.857378948122,2.11280694489235,False,2124.594948898136,31.6931085770947
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2023-12-11 09:16:00,2023-12-11 17:10:00,151,Winter,0,9,Morning,1.22,1.0,1.0,1.03,1.12,1.306,1900.0,1849.54,1,7,2090.0,1824.0590548506175,0.8727555286366591,False,1715.922289951332,13.001070536457716
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2023-12-11 09:16:00,2023-12-11 17:10:00,60,Winter,0,9,Morning,1.22,1.0,1.0,1.03,1.12,1.434,250.0,350.0,99,141,225.0,5872.555067782797,26.100244745701318,False,4921.221213475796,-35.714285714285715
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2023-12-11 09:16:00,2023-12-11 17:10:00,169,Winter,0,9,Morning,1.22,1.0,1.0,1.03,1.12,1.248,850.0,874.86,3,27,935.0000000000001,2920.778729658723,3.123827518351575,False,2882.1995572822393,6.8742427359806255
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2023-12-11 14:42:00,2023-12-12 00:54:00,153,Winter,0,14,Afternoon,1.22,1.0,1.0,1.06,0.97,1.23,250.0,158.12,30,210,158.12,7764.998228826779,49.108260996880716,True,7764.998228826779,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2023-12-11 14:42:00,2023-12-12 00:54:00,160,Winter,0,14,Afternoon,1.22,1.0,1.0,1.06,0.97,1.108,1900.0,1777.34,1,7,2090.0,1546.810605380911,0.7401007681248378,False,1426.4260303231529,17.59145689626071
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2023-12-11 14:42:00,2023-12-12 00:54:00,26,Winter,0,14,Afternoon,1.22,1.0,1.0,1.06,0.97,1.157,850.0,896.31,17,13,1062.5,2023.9621149278744,1.904905519932117,False,1956.2674985759356,18.54157601722619
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2023-12-11 16:11:00,2023-12-12 02:29:00,41,Winter,0,16,Afternoon,1.22,1.0,1.0,1.06,0.97,1.063,1900.0,1840.36,4,4,2280.0,1127.2322272565045,0.4944000996739055,False,1012.7386060982823,23.888804364363498
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2023-12-11 16:11:00,2023-12-12 02:29:00,16,Winter,0,16,Afternoon,1.22,1.0,1.0,1.06,0.97,1.214,250.0,232.89,143,97,225.0,5355.439995449405,23.801955535330688,False,5282.114711743743,-3.3878655159087927
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2023-12-11 16:11:00,2023-12-12 02:29:00,24,Winter,0,16,Afternoon,1.22,1.0,1.0,1.06,0.97,1.037,850.0,1074.02,15,15,1074.02,2155.206846915812,2.0066729175581575,True,2155.206846915812,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2023-12-11 17:04:00,2023-12-12 03:10:00,5,Winter,0,17,Afternoon,1.22,1.0,1.0,1.06,0.97,1.115,250.0,350.0,164,76,225.0,4531.58129110441,20.14036129379738,False,3797.480606476942,-35.714285714285715
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2023-12-11 17:04:00,2023-12-12 03:10:00,56,Winter,0,17,Afternoon,1.22,1.0,1.0,1.06,0.97,1.203,850.0,936.77,15,15,1062.5,1824.4795828091326,1.7171572544085953,False,1779.0977676180294,13.421650992239293
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2023-12-11 17:04:00,2023-12-12 03:10:00,141,Winter,0,17,Afternoon,1.22,1.0,1.0,1.06,0.97,1.064,1900.0,1435.11,1,7,2090.0,1487.2774595258272,0.711616009342501,False,1232.4276925094462,45.63343576450586
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2023-12-11 19:59:00,2023-12-12 06:11:00,116,Winter,0,19,Evening,1.22,1.0,1.0,1.05,0.97,1.206,250.0,246.97,59,181,225.0,5733.286736280241,25.48127438346774,False,5523.558895031799,-8.895817305745638
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2023-12-11 19:59:00,2023-12-12 06:11:00,179,Winter,0,19,Evening,1.22,1.0,1.0,1.05,0.97,0.91,1900.0,1427.09,0,8,2090.0,1451.1640473293437,0.6943368647508822,False,1199.1376765285993,46.451870589801636
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2023-12-11 19:59:00,2023-12-12 06:11:00,10,Winter,0,19,Evening,1.22,1.0,1.0,1.05,0.97,1.102,850.0,929.33,22,8,1105.0,1505.3043386546522,1.3622663698232147,False,1454.0717908587244,18.90286550525647
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2023-12-13 09:45:00,2023-12-13 19:57:00,34,Winter,2,9,Morning,1.22,1.0,0.96,1.03,0.97,0.968,850.0,683.19,17,13,1062.5,1533.0888381296402,1.442907141769073,False,1403.4916531473712,55.520426235746996
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2023-12-13 09:45:00,2023-12-13 19:57:00,157,Winter,2,9,Morning,1.22,1.0,0.96,1.03,0.97,1.09,1900.0,1300.0,0,8,2090.0,1739.2912878360844,0.8321967884383179,False,1371.737005065008,60.76923076923077
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2023-12-13 09:45:00,2023-12-13 19:57:00,179,Winter,2,9,Morning,1.22,1.0,0.96,1.03,0.97,1.085,250.0,150.0,37,203,150.0,6756.7907875795645,45.0452719171971,True,6756.7907875795645,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2023-12-13 11:19:00,2023-12-13 19:13:00,74,Winter,2,11,Morning,1.22,1.0,0.96,1.03,1.12,1.364,850.0,1100.0,7,23,1100.0,2970.314892481764,2.700286265892513,True,2970.314892481764,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2023-12-13 11:19:00,2023-12-13 19:13:00,86,Winter,2,11,Morning,1.22,1.0,0.96,1.03,1.12,1.223,250.0,278.82,82,158,225.0,5200.682756419619,23.114145584087197,False,4773.135909329151,-19.30277598450613
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2023-12-13 11:19:00,2023-12-13 19:13:00,22,Winter,2,11,Morning,1.22,1.0,0.96,1.03,1.12,1.154,1900.0,2357.35,2,6,2357.35,2343.6696688298025,0.994196733123975,True,2343.6696688298025,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2023-12-13 12:29:00,2023-12-13 22:29:00,31,Winter,2,12,Morning,1.22,1.0,0.96,1.03,0.97,1.197,250.0,206.27,154,86,206.27,3947.170156578666,19.135939092348213,True,3947.170156578666,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2023-12-13 12:29:00,2023-12-13 22:29:00,16,Winter,2,12,Morning,1.22,1.0,0.96,1.03,0.97,1.069,850.0,941.85,16,14,1062.5,2319.895385056973,2.1834309506418568,False,2264.638893031345,12.809895418591069
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2023-12-13 12:29:00,2023-12-13 22:29:00,87,Winter,2,12,Morning,1.22,1.0,0.96,1.03,0.97,0.962,1900.0,1788.81,3,5,2280.0,1031.743403715908,0.4525190367175035,False,913.874132157423,27.459037013433516
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2023-12-13 15:39:00,2023-12-14 01:45:00,35,Winter,2,15,Afternoon,1.22,1.0,0.96,1.06,0.97,0.994,850.0,757.76,15,15,1062.5,1796.0493435194783,1.6903993821359795,False,1678.6448080710911,40.21589949324324
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2023-12-13 15:39:00,2023-12-14 01:45:00,179,Winter,2,15,Afternoon,1.22,1.0,0.96,1.06,0.97,0.863,1900.0,1300.0,0,8,2090.0,1376.2138163134325,0.6584755101978146,False,1085.386577809837,60.76923076923077
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2023-12-13 15:39:00,2023-12-14 01:45:00,17,Winter,2,15,Afternoon,1.22,1.0,0.96,1.06,0.97,1.143,250.0,350.0,142,98,225.0,5019.956315500956,22.310916957782027,False,4206.740545711441,-35.714285714285715
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2023-12-13 19:34:00,2023-12-14 05:52:00,142,Winter,2,19,Evening,1.22,1.0,0.96,1.05,0.97,1.159,850.0,615.97,7,23,935.0000000000001,2314.0204311895423,2.474888161700045,False,2128.7113666707523,51.793106807149705
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2023-12-13 19:34:00,2023-12-14 05:52:00,28,Winter,2,19,Evening,1.22,1.0,0.96,1.05,0.97,1.18,250.0,296.05,121,119,225.0,5399.989692984751,23.999954191043336,False,4838.602126395736,-23.999324438439455
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2023-12-13 19:34:00,2023-12-14 05:52:00,179,Winter,2,19,Evening,1.22,1.0,0.96,1.05,0.97,1.053,1900.0,1433.18,0,8,2090.0,1679.204111909669,0.8034469434974494,False,1390.5311285747591,45.829553859250055
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2023-12-13 21:00:00,2023-12-14 07:12:00,45,Winter,2,21,Evening,1.22,1.0,0.96,1.05,0.97,1.049,1900.0,1541.01,2,6,2280.0,1609.7774829502114,0.7060427556799173,False,1323.4305428663843,47.95491268713376
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2023-12-13 21:00:00,2023-12-14 07:12:00,31,Winter,2,21,Evening,1.22,1.0,0.96,1.05,0.97,1.058,850.0,648.4,16,14,1062.5,1869.6757444748634,1.7596948183292833,False,1693.8272186732459,63.864898210980876
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2023-12-13 21:00:00,2023-12-14 07:12:00,14,Winter,2,21,Evening,1.22,1.0,0.96,1.05,0.97,1.284,250.0,283.18,167,73,225.0,4390.577921171652,19.513679649651785,False,4004.6970274237983,-20.545236245497566
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2023-12-15 07:34:00,2023-12-15 17:40:00,39,Winter,4,7,Morning,1.22,1.15,1.07,1.03,0.97,1.624,250.0,347.76,121,119,225.0,6545.7752518193965,29.09233445253065,False,5499.487840715957,-35.30020703933747
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2023-12-15 07:34:00,2023-12-15 17:40:00,123,Winter,4,7,Morning,1.22,1.15,1.07,1.03,0.97,1.307,850.0,600.0,5,25,935.0000000000001,2845.289213917296,3.043090068360744,False,2603.720397918312,55.83333333333336
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2023-12-15 07:34:00,2023-12-15 17:40:00,172,Winter,4,7,Morning,1.22,1.15,1.07,1.03,0.97,1.313,1900.0,1300.0,0,8,2090.0,2094.095452248338,1.0019595465303053,False,1651.562474944165,60.76923076923077
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2023-12-15 11:32:00,2023-12-15 21:32:00,75,Winter,4,11,Morning,1.22,1.15,1.07,1.03,0.97,1.367,250.0,160.36,140,100,160.36,4306.8379980827,26.857308543793337,True,4306.8379980827,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2023-12-15 11:32:00,2023-12-15 21:32:00,125,Winter,4,11,Morning,1.22,1.15,1.07,1.03,0.97,1.166,1900.0,1381.6,1,7,2090.0,1633.9928565289217,0.7818147638894363,False,1328.520232382742,51.27388535031849
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2023-12-15 11:32:00,2023-12-15 21:32:00,82,Winter,4,11,Morning,1.22,1.15,1.07,1.03,0.97,1.439,850.0,1100.0,9,21,1100.0,2810.360139797196,2.5548728543610872,True,2810.360139797196,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2023-12-15 17:03:00,2023-12-16 00:57:00,38,Winter,4,17,Afternoon,1.22,1.15,1.07,1.06,1.12,1.641,850.0,1100.0,13,17,1100.0,3276.356740088481,2.9785061273531643,True,3276.356740088481,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2023-12-15 17:03:00,2023-12-16 00:57:00,8,Winter,4,17,Afternoon,1.22,1.15,1.07,1.06,1.12,1.518,1900.0,1805.16,3,5,2394.0,3177.854791723307,1.327424725030621,False,2759.496366144036,32.619823173569095
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2023-12-15 17:03:00,2023-12-16 00:57:00,51,Winter,4,17,Afternoon,1.22,1.15,1.07,1.06,1.12,1.751,250.0,350.0,103,137,225.0,7342.645176172853,32.633978560768234,False,6153.161747642901,-35.714285714285715
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2023-12-15 18:19:00,2023-12-16 04:37:00,121,Winter,4,18,Afternoon,1.22,1.15,1.07,1.06,0.97,1.572,250.0,278.72,50,190,225.0,7832.386080327303,34.81060480145468,False,7189.519083723887,-19.273823191733648
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2023-12-15 18:19:00,2023-12-16 04:37:00,15,Winter,4,18,Afternoon,1.22,1.15,1.07,1.06,0.97,1.432,850.0,885.53,16,14,1062.5,3153.8291479389222,2.9683097862954564,False,3040.976266361879,19.984641965828377
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2023-12-15 18:19:00,2023-12-16 04:37:00,107,Winter,4,18,Afternoon,1.22,1.15,1.07,1.06,0.97,1.201,1900.0,1771.06,1,7,2090.0,1694.294534728448,0.8106672414968651,False,1559.668870456661,18.00842433345003
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2023-12-15 20:50:00,2023-12-16 07:02:00,145,Winter,4,20,Evening,1.22,1.15,1.07,1.05,0.97,1.357,1900.0,2347.74,1,7,2347.74,2009.642251277115,0.8559901229595761,True,2009.642251277115,0.0
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2023-12-15 20:50:00,2023-12-16 07:02:00,44,Winter,4,20,Evening,1.22,1.15,1.07,1.05,0.97,1.463,250.0,309.45,122,118,225.0,5579.319621565246,24.796976095845537,False,4911.544168407782,-27.29035385361124
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2023-12-15 21:54:00,2023-12-16 08:06:00,47,Winter,4,21,Evening,1.22,1.15,1.07,1.05,0.97,1.369,850.0,1100.0,17,13,1100.0,1925.6246600483646,1.7505678727712406,True,1925.6246600483646,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2023-12-15 21:54:00,2023-12-16 08:06:00,20,Winter,4,21,Evening,1.22,1.15,1.07,1.05,0.97,1.387,250.0,348.08,164,76,225.0,4522.933810350044,20.101928046000197,False,3798.5829218913896,-35.35968742817742
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2023-12-15 21:54:00,2023-12-16 08:06:00,3,Winter,4,21,Evening,1.22,1.15,1.07,1.05,0.97,1.262,1900.0,2500.0,4,4,2500.0,2321.577896593052,0.9286311586372208,True,2321.577896593052,0.0
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2023-12-16 08:42:00,2023-12-16 18:54:00,172,Winter,5,8,Morning,1.22,1.15,1.0,1.03,0.97,1.369,850.0,869.33,3,27,935.0000000000001,3203.734308399892,3.426453805775285,False,3157.4108956651753,7.554093382259909
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2023-12-16 08:42:00,2023-12-16 18:54:00,166,Winter,5,8,Morning,1.22,1.15,1.0,1.03,0.97,1.154,1900.0,1689.15,1,7,2090.0,1610.6926674532867,0.7706663480637735,False,1448.0169557002976,23.730870556196898
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2023-12-16 08:42:00,2023-12-16 18:54:00,31,Winter,5,8,Morning,1.22,1.15,1.0,1.03,0.97,1.371,250.0,315.69,137,103,225.0,5229.610532293744,23.242713476861084,False,4567.073740299193,-28.72754917799107
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2023-12-16 09:25:00,2023-12-16 19:43:00,6,Winter,5,9,Morning,1.22,1.15,1.0,1.03,0.97,1.443,850.0,1100.0,18,12,1105.0,3135.408311155355,2.8374735847559776,False,3132.565687884414,0.45454545454545453
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2023-12-16 09:25:00,2023-12-16 19:43:00,102,Winter,5,9,Morning,1.22,1.15,1.0,1.03,0.97,1.409,250.0,233.98,105,135,225.0,5032.206441921152,22.36536196409401,False,4954.045168511015,-3.8379348662278785
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2023-12-16 09:25:00,2023-12-16 19:43:00,41,Winter,5,9,Morning,1.22,1.15,1.0,1.03,0.97,1.198,1900.0,2500.0,3,5,2500.0,1662.83648129883,0.665134592519532,True,1662.83648129883,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2023-12-16 12:12:00,2023-12-16 22:12:00,14,Winter,5,12,Morning,1.22,1.15,1.0,1.03,0.97,1.091,1900.0,2139.93,3,5,2280.0,2039.5285039574833,0.8945300455953874,False,1975.8871616311772,6.545541209291901
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2023-12-16 12:12:00,2023-12-16 22:12:00,26,Winter,5,12,Morning,1.22,1.15,1.0,1.03,0.97,1.25,250.0,234.72,157,83,225.0,4095.961347900409,18.20427265733515,False,4027.252115808534,-4.141104294478527
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2023-12-16 12:12:00,2023-12-16 22:12:00,92,Winter,5,12,Morning,1.22,1.15,1.0,1.03,0.97,1.449,850.0,639.73,12,18,1062.5,2373.5190019810075,2.233900237158595,False,2144.501076970361,66.08569240148188
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2023-12-16 14:00:00,2023-12-17 00:12:00,59,Winter,5,14,Afternoon,1.22,1.15,1.0,1.06,0.97,1.2,1900.0,2032.87,3,5,2280.0,1397.8746116683446,0.6131028998545371,False,1319.9442764913206,12.156704560547409
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2023-12-16 14:00:00,2023-12-17 00:12:00,80,Winter,5,14,Afternoon,1.22,1.15,1.0,1.06,0.97,1.399,250.0,218.71,113,127,218.71,4888.141748646544,22.34987768573245,True,4888.141748646544,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2023-12-16 14:00:00,2023-12-17 00:12:00,69,Winter,5,14,Afternoon,1.22,1.15,1.0,1.06,0.97,1.345,850.0,861.11,11,19,1062.5,2439.0377329384078,2.2955649251185015,False,2338.64583894402,23.38725598355611
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2023-12-16 15:23:00,2023-12-17 01:29:00,132,Winter,5,15,Afternoon,1.22,1.15,1.0,1.06,0.97,1.081,1900.0,1300.0,1,7,2090.0,1512.8203875028546,0.7238375059822271,False,1193.1248791203177,60.76923076923077
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2023-12-16 15:23:00,2023-12-17 01:29:00,134,Winter,5,15,Afternoon,1.22,1.15,1.0,1.06,0.97,1.479,250.0,249.58,64,176,225.0,6807.746420250256,30.256650756667803,False,6531.192217913799,-9.848545556534983
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2023-12-16 15:23:00,2023-12-17 01:29:00,65,Winter,5,15,Afternoon,1.22,1.15,1.0,1.06,0.97,1.305,850.0,910.93,10,20,1062.5,2527.565180731767,2.37888487598284,False,2450.945065435867,16.639039223650563
